timestamp,user_id,amount,receiver_id,device_id,sender_location,receiver_location,transaction_type,hour,dayofweek,is_night,is_weekend,amount_over_user_avg,z_amount_user,is_new_receiver,device_changed,time_since_last_tx_minutes,velocity_1h,velocity_24h,is_large_tx,is_local_transfer,receiver_risk_score,is_fraud
2025-08-13 10:18:00,u_1,24.16,r_90,device_33,Pune,Mumbai,Bill,10,2,0,0,-0.9814129565251352,-0.5964284645398887,0,1,368.0,0,3,0,0,0.3228027832804875,0
2025-08-13 11:29:00,u_1,52.19,r_35,device_49,Mumbai,Delhi,Merchant,11,2,0,0,-0.9598486010367056,-0.5833232825191672,1,1,71.0,0,4,0,0,0.9814513907890439,0
2025-08-14 08:49:00,u_1,883.32,r_129,device_0,Delhi,Delhi,Bill,8,3,0,0,-0.32043430288834557,-0.19473570018301556,0,1,1280.0,0,2,0,1,0.3151718776108928,0
2025-08-15 02:44:00,u_1,303.22,r_116,device_30,Mumbai,Mumbai,Merchant,2,4,1,0,-0.7667233724152109,-0.4659563955173213,0,1,1075.0,0,1,0,1,0.319959546673392,0
2025-08-15 06:30:00,u_1,303.1,r_164,device_26,Pune,Chennai,Bill,6,4,0,0,-0.7668156921675695,-0.46601250047067444,1,1,226.0,0,2,0,0,0.18594951098786927,0
2025-08-15 07:08:00,u_1,18.95,r_62,device_40,Chennai,Chennai,Other,7,4,0,0,-0.9854211724400377,-0.5988643545979679,0,1,38.0,1,3,0,1,0.38954302482656933,0
2025-08-15 11:35:00,u_1,3113.65,r_86,device_29,Chennai,Ahmedabad,Other,11,4,0,0,1.3954283077612901,0.8480356382499481,1,1,267.0,0,3,0,0,0.6741651675624767,0
2025-08-15 16:00:00,u_1,94.26,r_44,device_0,Mumbai,Mumbai,Bill,16,4,0,0,-0.9274828345223197,-0.5636538209561363,0,1,265.0,0,4,0,1,0.31528718769808317,0
2025-08-15 21:21:00,u_1,136.14,r_74,device_14,Pune,Pune,Merchant,21,4,0,0,-0.8952632409491682,-0.5440731922359143,0,1,321.0,0,5,0,1,0.3174564096738589,0
2025-08-16 00:36:00,u_1,8585.28,r_69,device_3,Mumbai,Mumbai,P2P,0,5,1,1,5.6049243627436764,3.4062485208771633,1,1,195.0,0,6,1,1,0.12504666193668557,0
2025-08-17 04:42:00,u_1,536.88,r_38,device_24,Kolkata,Hyderabad,Merchant,4,6,1,1,-0.5869614279476237,-0.3567107005133326,1,1,1686.0,0,0,0,0,0.3295670341833379,0
2025-08-18 03:22:00,u_1,45.94,r_26,device_32,Pune,Hyderabad,Bill,3,0,1,0,-0.9646569214720493,-0.5862454155063064,1,1,1360.0,0,1,0,0,0.15808613484786005,0
2025-08-19 06:53:00,u_1,4316.67,r_35,device_7,Kolkata,Bengaluru,Other,6,1,0,0,2.3209492117816475,1.4104971464400473,0,1,1651.0,0,0,0,0,0.9814513907890439,0
2025-08-20 12:12:00,u_1,44.88,r_76,device_25,Bengaluru,Mumbai,Other,12,2,0,0,-0.9654724126178835,-0.5867410092609251,0,1,1759.0,0,0,0,0,0.7896838929647353,0
2025-08-21 13:37:00,u_1,41.7,r_186,device_28,Pune,Kolkata,Bill,13,3,0,0,-0.9679188860553865,-0.5882277905247815,0,1,1525.0,0,0,0,0,0.9323430822411585,0
2025-08-21 20:35:00,u_1,3765.66,r_73,device_15,Chennai,Chennai,P2P,20,3,0,0,1.8970399888890461,1.1528772268810816,0,1,418.0,0,1,0,1,0.6610932666568193,0
2025-08-22 06:00:00,u_1,185.88,r_64,device_35,Mumbai,Mumbai,Bill,6,4,0,0,-0.8569967035965287,-0.5208176890710664,1,1,565.0,0,2,0,1,0.33472239561329975,0
2025-08-23 13:54:00,u_1,463.03,r_61,device_18,Delhi,Delhi,Other,13,5,0,1,-0.6437765422116455,-0.3912386238893686,0,1,1914.0,0,0,0,1,0.29621934476975686,0
2025-08-23 14:49:00,u_1,1322.81,r_34,device_33,Delhi,Mumbai,Other,14,5,0,1,0.017679096812330188,0.01074401605982882,0,1,55.0,1,1,0,0,0.8090079817132595,0
2025-08-23 21:07:00,u_1,2442.0,r_164,device_23,Ahmedabad,Ahmedabad,Merchant,21,5,0,1,0.8787069604975094,0.5340115389200283,0,1,378.0,0,2,0,1,0.18594951098786927,0
2025-08-23 23:29:00,u_1,24.91,r_133,device_45,Delhi,Chennai,Bill,23,5,1,1,-0.9808359580728939,-0.5960778085814321,0,1,142.0,0,3,0,0,0.611157066339671,0
2025-08-24 14:21:00,u_1,1435.51,r_186,device_15,Ahmedabad,Pune,Merchant,14,6,0,1,0.10438273090244869,0.0634359180839217,0,1,892.0,0,3,0,0,0.9323430822411585,0
2025-08-24 17:16:00,u_1,110.79,r_36,device_44,Bengaluru,Bengaluru,Bill,17,6,0,1,-0.9147657886349226,-0.5559253636317507,0,1,175.0,0,3,0,1,0.557031636294763,0
2025-08-26 21:21:00,u_1,67.65,r_104,device_29,Delhi,Delhi,Other,21,1,0,0,-0.9479547396078392,-0.5760950943621798,0,1,3125.0,0,0,0,1,0.28582493556561706,0
2025-08-28 09:19:00,u_1,699.96,r_3,device_44,Ahmedabad,Chennai,Merchant,9,3,0,0,-0.4614988844922863,-0.2804640689065086,0,1,2158.0,0,0,0,0,0.6776523330765523,0
2025-08-28 09:26:00,u_1,12.79,r_142,device_20,Hyderabad,Mumbai,Bill,9,3,0,0,-0.9901602530611125,-0.6017444088700923,1,1,7.0,1,1,0,0,0.26355667039105435,0
2025-08-28 21:02:00,u_1,10.38,r_31,device_2,Pune,Pune,Bill,21,3,0,0,-0.992014341420981,-0.6028711833499331,0,1,696.0,0,2,0,1,0.8520256613739633,0
2025-08-29 03:43:00,u_1,628.46,r_191,device_47,Pune,Hyderabad,Other,3,4,1,0,-0.5165060702726189,-0.3138932702793803,0,1,401.0,0,3,0,0,0.968779801592391,0
2025-08-30 16:11:00,u_1,1527.93,r_4,device_35,Delhi,Bengaluru,Other,16,5,0,1,0.17548432684396384,0.10664608299134551,1,1,2188.0,0,0,0,0,0.6148515166583186,0
2025-09-01 18:28:00,u_1,92.2,r_142,device_4,Ahmedabad,Delhi,P2P,18,0,0,0,-0.929067656937809,-0.5646169559886973,0,1,3017.0,0,0,0,0,0.26355667039105435,0
2025-09-03 00:06:00,u_1,187.07,r_98,device_43,Kolkata,Kolkata,Other,0,2,1,0,-0.8560811993856392,-0.520261314950315,0,1,1778.0,0,0,0,1,0.21505017342152677,0
2025-09-03 07:22:00,u_1,4444.87,r_55,device_8,Hyderabad,Ahmedabad,Bill,7,2,0,0,2.4195774805514185,1.470435938272245,0,1,436.0,0,1,0,0,0.8546266037862802,0
2025-09-03 19:47:00,u_1,587.32,r_176,device_38,Bengaluru,Hyderabad,Bill,19,2,0,0,-0.5481563587062255,-0.3331279184539249,0,1,745.0,0,2,0,0,0.4121860526328428,0
2025-09-06 08:45:00,u_1,563.24,r_120,device_46,Bengaluru,Delhi,Other,8,5,0,1,-0.5666818556795179,-0.3443863124267746,1,1,3658.0,0,0,0,0,0.0647209263629438,0
2025-09-07 11:59:00,u_1,51.44,r_108,device_16,Delhi,Ahmedabad,P2P,11,6,0,1,-0.9604255994889468,-0.5836739384776238,0,1,1634.0,0,0,0,0,0.8071436254843232,0
2025-09-08 00:56:00,u_1,8789.28,r_70,device_43,Kolkata,Chennai,Other,0,0,1,0,5.761867941753296,3.501626941577385,1,1,777.0,0,1,1,0,0.7467424672325398,0
2025-09-08 03:40:00,u_1,71.7,r_24,device_46,Chennai,Chennai,Other,3,0,1,0,-0.9448389479657365,-0.5742015521865137,0,1,164.0,0,2,0,1,0.35157942038368417,0
2025-09-08 11:54:00,u_1,12.13,r_103,device_19,Mumbai,Bengaluru,Other,11,0,0,0,-0.9906680116990848,-0.6020529861135342,0,1,494.0,0,3,0,0,0.23021955938411898,0
2025-09-08 15:06:00,u_1,39.35,r_102,device_41,Delhi,Ahmedabad,Other,15,0,0,0,-0.9697268145390758,-0.5893265125279459,0,1,192.0,0,3,0,0,0.061985388897333404,0
2025-09-09 06:53:00,u_1,210.23,r_46,device_37,Chennai,Chennai,Other,6,1,0,0,-0.8382634871804294,-0.5094330589531723,0,1,947.0,0,2,0,1,0.9901809155691851,0
2025-09-09 19:22:00,u_1,3680.32,r_42,device_40,Ahmedabad,Delhi,P2P,19,1,0,0,1.831385258336689,1.1129772542214895,0,1,749.0,0,1,0,0,0.5532082833370082,0
2025-09-09 23:10:00,u_1,638.21,r_61,device_45,Kolkata,Delhi,Bill,23,1,1,0,-0.5090050903934826,-0.30933474281944323,0,1,228.0,0,2,0,0,0.29621934476975686,0
2025-09-10 08:45:00,u_1,2078.3,r_184,device_26,Mumbai,Mumbai,Bill,8,2,0,0,0.5989011777239861,0.36396677613242795,0,1,575.0,0,2,0,1,0.07722502885996829,0
2025-09-10 22:25:00,u_1,487.06,r_164,device_8,Chennai,Chennai,Merchant,22,2,0,0,-0.6252895118018359,-0.3800036069804161,0,1,820.0,0,2,0,1,0.18594951098786927,0
2025-09-11 17:03:00,u_1,2521.92,r_68,device_29,Pune,Mumbai,Bill,17,3,0,0,0.940191915568337,0.5713774378531739,0,1,1118.0,0,1,0,0,0.5558821500021967,0
2025-09-11 20:02:00,u_1,13.49,r_199,device_13,Pune,Mumbai,Other,20,3,0,0,-0.989621721172354,-0.6014171299755328,0,1,179.0,0,2,0,0,0.8045814861807467,0
2025-09-12 16:46:00,u_1,2168.86,r_171,device_39,Chennai,Chennai,Merchant,16,4,0,0,0.6685718175039429,0.4063073142628791,0,1,1244.0,0,2,0,1,0.5790205290874577,0
2025-09-13 01:51:00,u_1,7576.03,r_67,device_9,Bengaluru,Pune,Bill,1,5,1,1,4.828476778844368,2.934382486113936,0,1,545.0,0,1,0,0,0.7739843283561157,0
2025-09-13 08:43:00,u_1,7011.52,r_72,device_38,Mumbai,Ahmedabad,Bill,8,5,0,1,4.394181583811424,2.67045075930275,0,1,412.0,0,2,0,0,0.9961302125250505,0
2025-09-13 10:15:00,u_1,8082.19,r_52,device_38,Bengaluru,Kolkata,Bill,10,5,0,1,5.217881494292942,3.171033179357191,0,0,92.0,0,3,1,0,0.3547621012004579,0
2025-09-14 05:03:00,u_1,14.11,r_135,device_49,Kolkata,Bengaluru,Merchant,5,6,0,1,-0.989144735785168,-0.6011272543832086,0,1,1128.0,0,2,0,0,0.5579156335922187,0
2025-09-14 08:53:00,u_1,216.76,r_63,device_0,Pune,Ahmedabad,Other,8,6,0,1,-0.8332397539895823,-0.5063800144082092,0,1,230.0,0,2,0,0,0.9889773194140967,0
2025-09-15 03:18:00,u_1,42.12,r_38,device_31,Ahmedabad,Kolkata,Bill,3,0,1,0,-0.9675957669221315,-0.5880314231880458,0,1,1105.0,0,2,0,0,0.3295670341833379,0
2025-09-15 10:38:00,u_1,26.07,r_112,device_48,Bengaluru,Ahmedabad,Merchant,10,0,0,0,-0.9799435338000942,-0.5955354606990191,0,1,440.0,0,1,0,0,0.5487571479837003,0
2025-09-15 18:03:00,u_1,221.85,r_101,device_8,Hyderabad,Mumbai,P2P,18,0,0,0,-0.8293238578270383,-0.5040002293034832,1,1,445.0,0,2,0,0,0.4858514520459515,0
2025-09-16 13:16:00,u_1,29.54,r_137,device_33,Hyderabad,Mumbai,P2P,13,1,0,0,-0.9772739542943913,-0.5939130924645595,0,1,1153.0,0,1,0,0,0.535175693986988,0
2025-09-17 05:21:00,u_1,484.46,r_29,device_5,Bengaluru,Bengaluru,Merchant,5,2,0,0,-0.6272897731029388,-0.3812192143030659,1,1,965.0,0,1,0,1,0.975809010156957,1
2025-09-18 21:37:00,u_1,94.25,r_27,device_2,Delhi,Delhi,P2P,21,3,0,0,-0.9274905278350163,-0.5636584963689157,0,1,2416.0,0,0,0,1,0.618328429812847,0
2025-09-19 08:21:00,u_1,56.59,r_0,device_40,Ahmedabad,Kolkata,Other,8,4,0,0,-0.9564635434502237,-0.5812661008962213,1,1,644.0,0,1,0,0,0.9970659791038791,0
2025-09-19 16:14:00,u_1,647.28,r_170,device_14,Bengaluru,Bengaluru,P2P,16,4,0,0,-0.5020272557777118,-0.30509414342850694,0,1,473.0,0,2,0,1,0.9638882103814214,0
2025-09-21 12:31:00,u_1,18.23,r_7,device_21,Mumbai,Kolkata,P2P,12,6,0,1,-0.9859750909541893,-0.5992009843180864,0,1,2657.0,0,0,0,0,0.24698287817034514,0
2025-09-22 17:56:00,u_1,10.45,r_61,device_7,Chennai,Ahmedabad,Bill,17,0,0,0,-0.9919604882321053,-0.6028384554604772,0,1,1765.0,0,0,0,0,0.29621934476975686,0
2025-09-23 05:20:00,u_1,2374.05,r_105,device_19,Kolkata,Pune,Merchant,5,1,0,0,0.8264309007244524,0.5022421090838517,0,1,684.0,0,1,0,0,0.3398542445612237,0
2025-09-23 07:28:00,u_1,12.41,r_25,device_47,Hyderabad,Delhi,Other,7,1,0,0,-0.9904525989435814,-0.6019220745557103,1,1,128.0,0,2,0,0,0.3690072001301279,0
2025-09-23 22:41:00,u_1,18.36,r_45,device_30,Delhi,Hyderabad,P2P,22,1,0,0,-0.9858750778891343,-0.599140203951954,1,1,913.0,0,2,0,0,0.48022899247634754,0
2025-09-25 05:39:00,u_1,1279.2,r_124,device_41,Pune,Bengaluru,Merchant,5,3,0,0,-0.015871439857324275,-0.009645459071233148,1,1,1858.0,0,0,0,0,0.8439493161135114,0
2025-09-25 07:24:00,u_1,10.83,r_155,device_16,Delhi,Chennai,Bill,7,3,0,0,-0.9916681423496364,-0.6026607897748592,0,1,105.0,0,1,0,0,0.10356079112355598,0
2025-09-26 01:18:00,u_1,24.65,r_162,device_24,Pune,Chennai,Other,1,4,1,0,-0.9810359842030042,-0.5961993693136971,0,1,1074.0,0,2,0,0,0.8096341591926204,0
2025-09-26 10:14:00,u_1,177.91,r_1,device_19,Hyderabad,Delhi,Merchant,10,4,0,0,-0.8631282738156789,-0.5245439930562661,0,1,536.0,0,1,0,0,0.9310743903641379,0
2025-09-26 19:47:00,u_1,5695.43,r_4,device_24,Pune,Mumbai,Other,19,4,0,0,3.381672393131175,2.0551243588157195,0,1,573.0,0,2,0,0,0.6148515166583186,0
2025-09-26 23:47:00,u_1,95.8,r_2,device_31,Bengaluru,Hyderabad,Other,23,4,1,0,-0.9262980643670511,-0.5629338073881052,0,1,240.0,0,3,0,0,0.2692665799326489,0
2025-09-27 08:27:00,u_1,59.88,r_12,device_16,Kolkata,Delhi,P2P,8,5,0,1,-0.9539324435730585,-0.5797278900917912,1,1,520.0,0,3,0,0,0.7660104897954417,0
2025-09-28 01:14:00,u_1,174.46,r_179,device_7,Bengaluru,Mumbai,Bill,1,6,1,1,-0.8657824666959887,-0.5261570104651669,1,1,1007.0,0,1,0,0,0.3999885753655237,0
2025-09-28 01:55:00,u_1,485.5,r_175,device_13,Chennai,Mumbai,P2P,1,6,1,1,-0.6264896685824977,-0.38073297137400597,0,1,41.0,1,2,0,0,0.06036912141355999,0
2025-09-28 12:43:00,u_1,1686.14,r_193,device_17,Mumbai,Mumbai,Bill,12,6,0,1,0.29720022701608134,0.18061578857459068,0,1,648.0,0,2,0,1,0.2901322635135366,0
2025-09-29 12:25:00,u_1,6614.48,r_95,device_1,Pune,Pune,Other,12,0,0,0,4.088726296507602,2.4848181703085546,0,1,1422.0,0,1,0,1,0.2883433738314306,0
2025-09-30 16:11:00,u_1,527.26,r_177,device_40,Chennai,Mumbai,Bill,16,1,0,0,-0.5943623947617048,-0.36120844760713716,0,1,1666.0,0,0,0,0,0.9485194794601078,0
2025-10-01 01:54:00,u_1,7068.85,r_167,device_41,Delhi,Delhi,Bill,1,2,1,0,4.438287345500745,2.69725490076718,0,1,583.0,0,1,0,1,0.5386194298700205,0
2025-10-02 16:59:00,u_1,889.68,r_105,device_1,Ahmedabad,Delhi,P2P,16,3,0,0,-0.3155413560133399,-0.1917621376553028,0,1,2345.0,0,0,0,0,0.3398542445612237,0
2025-10-02 21:33:00,u_1,149.07,r_12,device_22,Mumbai,Mumbai,P2P,21,3,0,0,-0.8853157876325293,-0.5380278835121209,0,1,274.0,0,1,0,1,0.7660104897954417,0
2025-10-03 19:49:00,u_1,757.71,r_35,device_30,Pune,Pune,Merchant,19,4,0,0,-0.4170700036697101,-0.253463560105343,0,1,1336.0,0,1,0,1,0.9814513907890439,0
2025-10-03 21:51:00,u_1,3141.23,r_76,device_36,Hyderabad,Hyderabad,Other,21,4,0,0,1.416646464178375,0.8609304266955956,0,1,122.0,0,1,0,1,0.7896838929647353,0
2025-10-05 01:17:00,u_1,1411.64,r_136,device_37,Hyderabad,Bengaluru,P2P,1,6,1,1,0.08601879349578394,0.05227570777943996,0,1,1646.0,0,0,0,0,0.21484378375312752,0
2025-10-05 07:12:00,u_1,694.55,r_147,device_3,Chennai,Bengaluru,Bill,7,6,0,1,-0.46566096666111995,-0.28299346722017626,0,1,355.0,0,1,0,0,0.37111836892148375,0
2025-10-05 18:49:00,u_1,1189.2,r_23,device_20,Kolkata,Mumbai,Other,18,6,0,1,-0.08511125412627425,-0.05172417408603667,0,1,697.0,0,2,0,0,0.5832515987848649,0
2025-10-05 22:01:00,u_1,14.35,r_83,device_45,Pune,Kolkata,Other,22,6,0,1,-0.9889600962804508,-0.6010150444765024,0,1,192.0,0,3,0,0,0.06527118814303812,0
2025-10-06 09:38:00,u_1,7355.02,r_1,device_28,Pune,Ahmedabad,Other,9,0,0,0,4.658446874937916,2.831051188275917,0,1,697.0,0,2,0,0,0.9310743903641379,0
2025-10-07 12:06:00,u_1,1605.71,r_127,device_29,Chennai,Chennai,Bill,12,1,0,0,0.2353229129977297,0.1430114435896946,0,1,1588.0,0,0,0,1,0.24743030247773334,0
2025-10-07 15:55:00,u_1,967.02,r_194,device_6,Mumbai,Mumbai,Bill,15,1,0,0,-0.25604127561822215,-0.15560249521924832,1,1,229.0,0,1,0,1,0.7065445253495863,0
2025-10-08 12:43:00,u_1,11.84,r_73,device_35,Kolkata,Ahmedabad,P2P,12,2,0,0,-0.9908911177672849,-0.6021885730841375,0,1,1248.0,0,1,0,0,0.6610932666568193,0
2025-10-08 15:42:00,u_1,125.98,r_18,device_27,Chennai,Hyderabad,Other,15,2,0,0,-0.9030796466488631,-0.5488234116198077,0,1,179.0,0,2,0,0,0.44684353609232585,0
2025-10-08 21:29:00,u_1,1568.53,r_176,device_29,Bengaluru,Delhi,Bill,21,2,0,0,0.20671917639195675,0.12562825887580129,0,1,347.0,0,2,0,0,0.4121860526328428,0
2025-10-08 22:32:00,u_1,58.12,r_33,device_16,Kolkata,Chennai,Other,22,2,0,0,-0.9552864666076515,-0.5805507627409696,0,1,63.0,0,3,0,0,0.2437726908236867,0
2025-10-09 05:52:00,u_1,995.11,r_91,device_30,Chennai,Pune,Bill,5,3,0,0,-0.23443076025361317,-0.14246926072185018,0,1,440.0,0,4,0,0,0.527353719079357,0
2025-10-10 04:31:00,u_1,951.4,r_197,device_32,Kolkata,Bengaluru,Merchant,4,4,1,0,-0.26805823005023327,-0.16290548998070645,0,1,1359.0,0,1,0,0,0.7131438397344823,0
2025-10-12 09:09:00,u_1,44.69,r_134,device_37,Kolkata,Mumbai,Other,9,6,0,1,-0.9656185855591181,-0.5868298421037341,0,1,3158.0,0,0,0,0,0.08935882963498787,0
2025-10-13 06:06:00,u_1,53.67,r_168,device_22,Kolkata,Ahmedabad,Other,6,0,0,0,-0.9587099907576161,-0.5826313214278126,1,1,1257.0,0,1,0,0,0.19058031512536622,0
2025-10-13 18:52:00,u_1,322.39,r_105,device_44,Delhi,Delhi,Other,18,0,0,0,-0.7519752919759246,-0.4569936292191682,0,1,766.0,0,1,0,1,0.3398542445612237,0
2025-10-14 23:02:00,u_1,146.84,r_161,device_1,Kolkata,Kolkata,Other,23,1,1,0,-0.8870313963638599,-0.5390705005619322,1,1,1690.0,0,0,0,1,0.21161633079315834,0
2025-10-15 09:06:00,u_1,21.59,r_99,device_6,Kolkata,Bengaluru,Bill,9,2,0,0,-0.9833901378881487,-0.5976300456242004,0,1,604.0,0,1,0,0,0.19160038125711,0
2025-10-15 14:57:00,u_1,1244.14,r_120,device_2,Delhi,Delhi,Other,14,2,0,0,-0.042844194171428526,-0.026037456275888805,0,1,351.0,0,2,0,1,0.0647209263629438,0
2025-10-15 15:29:00,u_1,5828.51,r_78,device_32,Bengaluru,Bengaluru,Bill,15,2,0,0,3.4840549984968625,2.1173447520842754,0,1,32.0,1,3,0,1,0.5736618252200245,0
2025-10-15 19:47:00,u_1,211.61,r_41,device_2,Ahmedabad,Ahmedabad,Other,19,2,0,0,-0.8372018100283056,-0.508787851989612,0,1,258.0,0,4,0,1,0.49158648445304653,0
2025-10-16 06:11:00,u_1,130.69,r_112,device_39,Pune,Chennai,Other,6,3,0,0,-0.8994560963687881,-0.5466212922006997,0,1,624.0,0,4,0,0,0.5487571479837003,0
2025-10-16 15:30:00,u_1,9939.71,r_102,device_1,Chennai,Hyderabad,Other,15,3,0,0,6.646929714302496,4.0395004539605,0,1,559.0,0,2,1,0,0.061985388897333404,0
2025-10-18 02:40:00,u_1,22.21,r_82,device_44,Mumbai,Delhi,Bill,2,5,1,1,-0.9829131525009625,-0.5973401700318762,0,1,2110.0,0,0,0,0,0.7594084249483826,0
2025-10-18 21:28:00,u_1,7169.64,r_176,device_11,Hyderabad,Hyderabad,P2P,21,5,0,1,4.515828244169272,2.7443783861709807,0,1,1128.0,0,1,0,1,0.4121860526328428,0
2025-10-21 05:35:00,u_1,523.77,r_157,device_20,Bengaluru,Kolkata,Other,5,1,0,0,-0.5970473608928007,-0.36284016666715563,1,1,3367.0,0,0,0,0,0.6546431254431033,0
2025-10-21 08:10:00,u_1,397.59,r_168,device_1,Hyderabad,Hyderabad,Bill,8,1,0,0,-0.6941215804978688,-0.4218345251179102,0,1,155.0,0,1,0,1,0.19058031512536622,0
2025-10-21 16:42:00,u_1,444.85,r_86,device_40,Ahmedabad,Hyderabad,Merchant,16,1,0,0,-0.6577629846939733,-0.3997385243223589,0,1,512.0,0,2,0,0,0.6741651675624767,0
2025-10-22 15:01:00,u_1,267.6,r_166,device_24,Pune,Mumbai,Merchant,15,2,0,0,-0.7941269522403219,-0.48261021583762465,1,1,1339.0,0,1,0,0,0.49378206355223053,0
2025-10-22 20:04:00,u_1,759.1,r_115,device_42,Bengaluru,Pune,Other,20,2,0,0,-0.41600063320488967,-0.25281367772900326,0,1,303.0,0,1,0,0,0.974091700824828,0
2025-10-23 02:35:00,u_1,102.92,r_159,device_39,Ahmedabad,Mumbai,P2P,2,3,1,0,-0.9208204257271073,-0.5596049134891563,0,1,391.0,0,2,0,0,0.5064491539113073,0
2025-10-24 02:31:00,u_1,111.3,r_156,device_20,Hyderabad,Hyderabad,Other,2,4,1,0,-0.9143734296873985,-0.5556869175800002,0,1,1436.0,0,1,0,1,0.30118241820943825,0
2025-10-24 12:41:00,u_1,701.83,r_53,device_25,Chennai,Ahmedabad,Merchant,12,4,0,0,-0.4600602350180315,-0.27958976671675656,0,1,610.0,0,1,0,0,0.91955540689806,0
2025-10-24 16:34:00,u_1,49.89,r_115,device_26,Chennai,Kolkata,P2P,16,4,0,0,-0.961618062956912,-0.5843986274584344,0,1,233.0,0,2,0,0,0.974091700824828,0
2025-10-24 18:39:00,u_1,1161.56,r_180,device_16,Mumbai,Mumbai,Bill,18,4,0,0,-0.10637557041953852,-0.06464701500836081,0,1,125.0,0,3,0,1,0.6374195828926272,0
2025-10-24 23:27:00,u_1,2883.83,r_23,device_34,Bengaluru,Delhi,Other,23,4,1,0,1.218620595369178,0.7405853017532575,0,1,288.0,0,4,0,0,0.5832515987848649,0
2025-10-25 11:09:00,u_1,5620.07,r_13,device_45,Kolkata,Kolkata,Bill,11,5,0,1,3.323695588649974,2.0198904481099906,0,1,702.0,0,4,0,1,0.98352746043538,0
2025-10-26 15:55:00,u_1,635.33,r_4,device_17,Mumbai,Hyderabad,Merchant,15,6,0,1,-0.511220764450089,-0.31068126169991694,0,1,1726.0,0,0,0,0,0.6148515166583186,0
2025-10-27 03:46:00,u_1,768.11,r_10,device_21,Bengaluru,Delhi,Other,3,0,1,0,-0.4090689584652981,-0.2486011308147435,0,1,711.0,0,1,0,0,0.4115670926576751,0
2025-10-27 06:29:00,u_1,22.98,r_0,device_16,Chennai,Chennai,Other,6,0,0,0,-0.9823207674233281,-0.5969801632478606,0,1,163.0,0,2,0,1,0.9970659791038791,1
2025-10-27 11:56:00,u_1,8000.11,r_41,device_17,Mumbai,Kolkata,Merchant,11,0,0,0,5.154734783679659,3.13265739126369,0,1,327.0,0,3,1,0,0.49158648445304653,0
2025-10-29 01:58:00,u_1,136.25,r_123,device_45,Ahmedabad,Pune,P2P,1,2,1,0,-0.8951786145095063,-0.5440217626953407,0,1,2282.0,0,0,0,0,0.6915956086743553,0
2025-10-29 16:55:00,u_1,1053.2,r_148,device_15,Kolkata,Mumbai,Bill,16,2,0,0,-0.18974030679935422,-0.1153097878861842,0,1,897.0,0,1,0,0,0.861518592793137,0
2025-10-29 21:49:00,u_1,648.62,r_125,device_24,Ahmedabad,Ahmedabad,P2P,21,2,0,0,-0.500996351876374,-0.3044676381160643,0,1,294.0,0,2,0,1,0.10012133016381441,0
2025-10-31 03:54:00,u_1,804.73,r_142,device_18,Chennai,Pune,Merchant,3,4,1,0,-0.380896047370532,-0.23147976921649788,0,1,1805.0,0,0,0,0,0.26355667039105435,0
2025-10-31 21:49:00,u_1,177.83,r_78,device_16,Delhi,Delhi,Bill,21,4,0,0,-0.8631898203172514,-0.5245813963585015,0,1,1075.0,0,1,0,1,0.5736618252200245,0
2025-11-01 15:46:00,u_1,7151.01,r_65,device_8,Delhi,Delhi,P2P,15,5,0,1,4.5014956026155994,2.7356680921629164,0,1,1077.0,0,1,0,1,0.6741113860220448,0
2025-11-03 01:34:00,u_1,442.61,r_110,device_40,Bengaluru,Bengaluru,Merchant,1,0,1,0,-0.6594862867380006,-0.40078581678494957,0,1,2028.0,0,0,0,1,0.11518128227127622,0
2025-11-03 02:09:00,u_1,114.86,r_139,device_0,Chennai,Mumbai,P2P,2,0,1,0,-0.9116346103674268,-0.5540224706305258,0,1,35.0,1,1,0,0,0.4602851037162413,0
2025-11-03 16:56:00,u_1,93.95,r_11,device_8,Bengaluru,Mumbai,P2P,16,0,0,0,-0.9277213272159127,-0.5637987587522983,0,1,887.0,0,2,0,0,0.9424981549525219,0
2025-11-05 00:34:00,u_1,746.1,r_14,device_42,Delhi,Kolkata,Bill,0,2,1,0,-0.4260019397104047,-0.25889171434225267,0,1,1898.0,0,0,0,0,0.8236970670802367,0
2025-11-05 07:31:00,u_1,21.04,r_4,device_48,Delhi,Delhi,P2P,7,2,0,0,-0.9838132700864588,-0.5978871933270686,0,1,417.0,0,1,0,1,0.6148515166583186,0
2025-11-06 10:04:00,u_1,100.69,r_118,device_12,Bengaluru,Bengaluru,Bill,10,3,0,0,-0.922536034458438,-0.5606475305389675,0,1,1593.0,0,0,0,1,0.3823164285714815,0
2025-11-06 19:42:00,u_1,1988.25,r_77,device_17,Chennai,Chennai,Bill,19,3,0,0,0.5296228968915533,0.3218646840537272,0,1,578.0,0,1,0,1,0.48182724694152346,0
2025-11-08 10:08:00,u_1,52.82,r_66,device_3,Pune,Chennai,Bill,10,5,0,1,-0.959363922336823,-0.5830287315140636,0,1,2306.0,0,0,0,0,0.008963074922802461,1
2025-11-10 18:41:00,u_1,71.94,r_59,device_6,Kolkata,Pune,Merchant,18,0,0,0,-0.9446543084610193,-0.5740893422798076,0,1,3393.0,0,0,0,0,0.6578253038786692,0
2025-11-10 21:13:00,u_1,59.14,r_147,device_40,Bengaluru,Bengaluru,P2P,21,0,0,0,-0.9545017487126032,-0.5800738706374684,0,1,152.0,0,1,0,1,0.37111836892148375,0
